Ticker,Name,Exchange,Category
CALCOM.BO,Calcom Visions Ltd.,BSE,
VSTIND.BO,VST INDUSTRIES LTD.,BSE,
VICTMILL.BO,The Victoria Mills Limited,BSE,
VCU.BO,VCU DATA MANAGEMENT LTD,BSE,
VAIBHAVGBL.BO,VAIBHAV GLOBAL LTD,BSE,
VALECHAENG.NS,Valecha Engineering Limited,NSI,General Contractors
VAMA.BO,Vama Industries Ltd.,BSE,
MORGAN.BO,Morgan Ventures Limited,BSE,
VCCLLTD.BO,VCCL Ltd.,BSE,
VIRATCRA.BO,Virat Crane Industries Ltd.,BSE,
VIMTALABS.BO,VIMTA LABS LTD.,BSE,
VIAANINDUS.BO,Viaan Industries Limited,BSE,
V2RETAIL.BO,V2 RETAIL LTD.,BSE,
VIKRAMTH.BO,Vikram Thermo (India) Ltd,BSE,
VIPPYSP.BO,Vippy Spinpro Ltd.,BSE,
VAMSHIRU.BO,Vamshi Rubber Limited,BSE,
VMART.NS,V-Mart Retail Limited,NSI,Department Stores
GEECEE.NS,GeeCee Ventures Limited,NSI,Real Estate Development
VMS.BO,VMS INDUSTRIES LTD.,BSE,
VINYLINDIA.BO,VINYL CHEMICALS (INDIA) LTD.,BSE,
VINYLINDIA.NS,Vinyl Chemicals India Ltd.,NSI,Specialty Chemicals
GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,NSI,Agricultural Chemicals
VESUVIUS.NS,Vesuvius India Limited,NSI,Diversified Machinery
VGUARD.BO,V-Guard Industries Limited,BSE,
VAIBHAVGBL.NS,Vaibhav Global Limited,NSI,Jewelry Stores
VADILALIND.NS,Vadilal Industries Limited,NSI,Food - Major Diversified
SVARTCORP.BO,SWASTI VINAYAKA ART AND HERITA,BSE,
VSSL.BO,VARDHMAN SPECIAL STEELS LTD.,BSE,
VASWANI.NS,Vaswani Industries Limited,NSI,Steel & Iron
TATIAGLOB.BO,Tatia Global Venture Ltd.,BSE,
ZWELCAST.BO,Welcast Steels Ltd.,BSE,
WPIL.BO,WPIL Limited,BSE,
WIPRO.NS,Wipro Limited,NSI,Information Technology Services
WINSOMTX.BO,Winsome Textile Industries Ltd.,BSE,
WHEELS.BO,Wheels India Limited,BSE,
WELSPUNIND.BO,Welspun India Ltd.,BSE,
WANBURY.NS,Wanbury Limited,NSI,Drug Manufacturers - Major
TSPIRITUAL.BO,T Spiritual World Ltd,BSE,
RAMRAT.BO,Ram Ratna Wires Ltd,BSE,
ISWL.BO,India Steel Works Limited,BSE,
INOXWIND.BO,Inox Wind Limited,BSE,
HINDTIN.BO,Hindustan Tin Works Ltd.,BSE,
WILLAMAGOR.BO,WILLIAMSON MAGOR & COMPANY LTD,BSE,
GGDANDE.BO,GG Dandekar Machine Works Ltd.,BSE,
WELSPUNIND.NS,Welspun India Limited,NSI,Textile Industrial
WEBELSOLAR.NS,Websol Energy System Limited,NSI,Diversified Utilities
OZONEWORLD.BO,Ozone World Limited,BSE,
LXMIATO.BO,Lakshmi Automatic Loom Works Limited,BSE,
WATERBASE.BO,WATERBASE LTD.,BSE,
WINYCOMM.BO,WINY COMMERCIAL AND FISCAL SER,BSE,
WAGEND.BO,WAGEND INFRA VENTURE LIMITED,BSE,
WHIRLPOOL.BO,Whirlpool of India Limited,BSE,
WIMPLAST.BO,WIM PLAST LTD.,BSE,
WOCKPHARMA.NS,Wockhardt Limited,NSI,Drug Manufacturers - Major
WEIZMANIND.BO,WEIZMANN LTD.,BSE,
WHIRLPOOL.NS,Whirlpool of India Limited,NSI,Electronic Equipment
WILLAMAGOR.NS,Williamson Magor & Co. Limited,NSI,Asset Management
ADORWELD.BO,ADOR WELDING LTD.,BSE,
WENDT.NS,Wendt (India) Limited,NSI,Machine Tools & Accessories
ZYDUSWELL.NS,Zydus Wellness Limited,NSI,Personal Products
WSTCSTPAPR.NS,West Coast Paper Mills Limited,NSI,Paper & Paper Products
WIREFABR.BO,Wires & Fabriks (S.A.) Limited,BSE,
WELCURE.BO,Welcure Drugs & Pharmaceuticals Ltd.,BSE,
WHITELIO.BO,Bombay Talkies Ltd,BSE,
SSWL.BO,STEEL STRIPS WHEELS LTD.,BSE,
TWL.BO,TITAGARH WAGONS LTD.,BSE,
ENKEIWHEL.BO,ENKEI WHEELS (INDIA) LTD.,BSE,
WELENT.NS,Welspun Enterprises Limited,NSI,Conglomerates
MODWOOL.BO,Modella Woollens Limited,BSE,
WANBURY.BO,Wanbury Ltd.,BSE,
WINSOMBR.BO,Winsome Breweries Limited,BSE,
VIKASWSP.BO,Vikas WSP Limited,BSE,
SHALIWIR.BO,Shalimar Wires Industries Ltd,BSE,
SSWL.NS,Steel Strips Wheels Limited,NSI,Auto Parts
WONDERLA.NS,Wonderla Holidays Limited,NSI,"Recreational Goods, Other"
XPROINDIA.BO,XPRO INDIA LTD.,BSE,
XCHANGING.NS,Xchanging Solutions Limited,NSI,Information Technology Services
XCHANGING.BO,XCHANGING SOLUTIONS LTD.,BSE,
YUKEN.BO,Yuken India Limited,BSE,
YOGISUNG.BO,Yogi Infra Projects Limited,BSE,
YESBANK.BO,Yes Bank Limited,BSE,
YASHRAJC.BO,Yashraj Containeurs Ltd,BSE,
CITIZYN.BO,Citizen Yarns Limited,BSE,
ANDREWYU.BO,Andrew Yule & Company Ltd.,BSE,
YURANUS.BO,YURANUS INFRASTRUCTURE LTD,BSE,
YKMIND.BO,YKM INDUSTRIES LTD.,BSE,
RISHYRN.BO,Rishab Special Yarns Limited,BSE,
YAMNINV.BO,YAMINI INVESTMENTS COMPANY LTD,BSE,
YORKEXP.BO,YORK EXPORTS LTD.,BSE,
YASHMGM.BO,Yash Management and Satellite Ltd.,BSE,
YARNSYN.BO,Yarn Syndicate Limited,BSE,
OSWAYRN.BO,Oswal Yarns Ltd.,BSE,
WINSOME.NS,Winsome Yarns Limited,NSI,Textile Industrial
YUVRAAJHPL.BO,YUVRAAJ HYGIENE PRODUCTS LTD.,BSE,
PADAMCO.BO,Padam Cotton Yarns Limited,BSE,
ZSARACOM.BO,SARASWATI COMMERCIAL (INDIA) L,BSE,
ZBINTXPP.BO,Binayak Tex Processors Limited,BSE,
HINDZINC.NS,Hindustan Zinc Limited,NSI,Industrial Metals & Minerals
ZSVARAJT.BO,SVARAJ TRADING & AGENCIES LTD.,BSE,
ZENITHEXPO.NS,Zenith Exports Limited,NSI,Textile Industrial
ZDHJERK.BO,Dhanvantri Jeevan Rekha Ltd,BSE,
ZKHANDEN.BO,Khandelwal Extractions Ltd.,BSE,
ZUARI.BO,ZUARI AGRO CHEMICALS LTD.,BSE,
ZSATYASL.BO,SATYAM SILK MILLS LTD.,BSE,
HINDZINC.BO,Hindustan Zinc Ltd.,BSE,
ZODJRDMKJ.BO,ZODIAC-JRD-MKJ LTD.,BSE,
TBZ.BO,TRIBHOVANDAS BHIMJI ZAVERI LTD,BSE,
ZENSARTECH.BO,ZENSAR TECHNOLOGIES LTD.,BSE,
ZODIACLOTH.BO,ZODIAC CLOTHING CO.LTD.,BSE,
ZENITHEXPO.BO,ZENITH EXPORTS LTD.,BSE,
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,NSI,Jewelry Stores
ZEEL.NS,Zee Entertainment Enterprises Limited,NSI,Broadcasting - TV
ZMULTIPU.BO,MULTIPURPOSE TRADING & AGENCIE,BSE,
ZYDEN.BO,Zyden Gentec Ltd.,BSE,
ZJEETMAC.BO,JEET MACHINE TOOLS LTD.,BSE,
ZPRBHSTE.BO,PRABHU STEEL INDUSTRIES LTD.,BSE,
ZEXDONTR.BO,Exdon Trading Company Limited,BSE,
ZEELEARN.BO,ZEE LEARN LTD.,BSE,
ZSANMCOM.BO,SANMITRA COMMERCIAL LTD.,BSE,
ZEEMEDIA.BO,ZEE MEDIA CORPORATION LIMITED,BSE,
ZEEMEDIA.NS,Zee Media Corporation Limited,NSI,Broadcasting - TV
ZUARI.NS,Zuari Agro Chemicals Limited,NSI,Agricultural Chemicals
ZODIACVEN.BO,ZODIAC VENTURES LIMITED,BSE,
ZEELEARN.NS,Zee Learn Limited,NSI,Education & Training Services
ZENTEC.NS,Zen Technologies Limited,NSI,Education & Training Services
ZSARVAMA.BO,SARVAMANGAL MERCANTILE CO.LTD.,BSE,
ZENTEC.BO,Zen Technologies Ltd.,BSE,
ZENSARTECH.NS,Zensar Technologies Limited,NSI,Information Technology Services
ZEEL.BO,ZEE ENTERTAINMENT ENTERPRISES,BSE,
ZODIACLOTH.NS,Zodiac Clothing Company Limited,NSI,Textile - Apparel Clothing
ZENIFIB.BO,Zenith Fibres Ltd.,BSE,
ZPARICIN.BO,Parichay Investments Limited,BSE,
ZICOM.NS,Zicom Electronic Security Systems Limited,NSI,Security & Protection Services
AARVEEDEN.NS,Aarvee Denims and Exports Limited,NSI,Textile Industrial
AARTIDRUGS.BO,AARTI DRUGS LTD.,BSE,
ASWTR.BO,AASWA TRADING & EXPORTS LTD.,BSE,
AAYUSH.BO,Aayush Food And Herbs Limited,BSE,
AARTIIND.NS,Aarti Industries Limited,NSI,Specialty Chemicals
AARTIIND.BO,AARTI INDUSTRIES LTD.,BSE,
AREYDRG.BO,Aarey Drugs & Pharmaceuticals Ltd.,BSE,
AARTIDRUGS.NS,Aarti Drugs Limited,NSI,Drug Manufacturers - Major
AADIIND.BO,Aadi Industries Limited,BSE,
AARVEEDEN.BO,AARVEE DENIMS & EXPORTS LTD.,BSE,
AANCHALISP.BO,Aanchal Ispat Limited,BSE,
ABCGAS.BO,ABC Gas (International) Ltd.,BSE,
ABB.NS,ABB India Limited,NSI,Diversified Machinery
ABB.BO,ABB India Limited,BSE,
ORIENTABRA.BO,ORIENT ABRASIVES LTD.,BSE,
ABAN.BO,ABAN OFFSHORE LTD.,BSE,
ABCINDQ.BO,ABC India Limited,BSE,
ABIRAFN.BO,Abirami Financial Services India Ltd,BSE,
ABFRL.NS,Aditya Birla Fashion and Retail Limited,NSI,Textile - Apparel Clothing
ABHIINFRA.BO,Abhishek Infraventures Limited,BSE,
ABHISHEK.NS,Abhishek Corporation Ltd,NSI,
ABHICAP.BO,Abhinav Capital Services Ltd,BSE,
ORIENTABRA.NS,Orient Abrasives Limited,NSI,Specialty Chemicals
ALFL.BO,Abhinav Leasing & Finance Limi,BSE,
ABBOTINDIA.BO,ABBOTT INDIA LTD.,BSE,
ABBOTINDIA.NS,Abbott India Limited,NSI,Drug Manufacturers - Major
ABFRL.BO,Aditya Birla Fashion and Retai,BSE,
ACRYSIL.BO,Acrysil Ltd.,BSE,
IMPAL.NS,India Motor Parts and Accessories Limited,NSI,Auto Parts
ACIL.BO,ACIL Cotton Industries Ltd,BSE,
ACIIN.BO,ACI Infocom Ltd,BSE,
ACC.BO,ACC Limited,BSE,
ACCELYA.NS,Accelya Kale Solutions Limited,NSI,Information Technology Services
INDIANACRY.BO,INDIAN ACRYLICS LTD.,BSE,
ACKNIT.BO,Acknit Industries Limited,BSE,
TREEHOUSE.BO,TREE HOUSE EDUCATION & ACCESSO,BSE,
ACCELYA.BO,ACCELYA KALE SOLUTIONS LIMITD,BSE,
ACE.NS,Action Construction Equipment Limited,NSI,Farm & Construction Machinery
ACCEL.BO,Accel Transmatic Ltd.,BSE,
ACESOFT.BO,Ace Software Exports Limited,BSE,
AFL.BO,Accel Frontline Limited,BSE,
PASUPTAC.BO,Pasupati Acrylon Ltd.,BSE,
TREEHOUSE.NS,Tree House Education & Accessories Limited,NSI,Education & Training Services
ACC.NS,ACC Limited,NSI,General Building Materials
ACE.BO,Action Construction Equipment Ltd,BSE,
ACEMEN.BO,ACE MEN ENGG WORKS LIMITED,BSE,
IMPAL.BO,India Motor Parts and Accessories Limited,BSE,
VARDHACRLC.NS,Vardhman Acrylics Limited,NSI,Textile Industrial
ACROW.BO,Acrow India Ltd.,BSE,
ACME.BO,Acme Resources Limited,BSE,
HINDADH.BO,Hindustan Adhesives Limited,BSE,
AMTL.BO,ADVANCE METERING TECHNOLOGY LT,BSE,
ADSL.NS,Allied Digital Services Ltd,NSI,Information Technology Services
ADARSHPL.BO,Adarsh Plant Protect Ltd.,BSE,
ADANITRANS.NS,Adani Transmissions Limited,NSI,Electric Utilities
ADANIENT.NS,Adani Enterprises Limited,NSI,Industrial Metals & Minerals
ADANIENT.BO,ADANI ENTERPRISES LTD.,BSE,
ADVANIHOTR.NS,Advani Hotels & Resorts (India) Limited,NSI,Lodging
ADANITRANS.BO,Adani Transmission Limited,BSE,
SABTN.BO,SRI ADHIKARI BROTHERS TELEVISI,BSE,
SONALAD.BO,Sonal Adhesives Ltd,BSE,
NEWMKTADV.BO,NEW MARKETS ADVISORY LTD.,BSE,
BIRLAMONEY.BO,ADITYA BIRLA MONEY LTD.,BSE,
MARSONS.BO,Advance Powerinfra Tech Ltd,BSE,
ADORMUL.BO,Ador Multiproducts Ltd,BSE,
PRESSMN.BO,PRESSMAN ADVERTISING LIMITED,BSE,
ONELIFECAP.NS,Onelife Capital Advisors Limited,NSI,Investment Brokerage - National
ADTYFRG.BO,Aditya Forge Ltd,BSE,
ADITYASP.BO,Aditya Spinners Limited,BSE,
PRESSMN.NS,Pressman Advertising Limited,NSI,Advertising Agencies
NIKHILAD.BO,Nikhil Adhesives Ltd.,BSE,
ADANIPOWER.BO,Adani Power Limited,BSE,
GCMCAPI.BO,GCM CAPITAL ADVISORS LTD,BSE,
ADORWELD.NS,Ador Welding Limited,NSI,Diversified Machinery
ONELIFECAP.BO,ONELIFE CAPITAL ADVISORS LTD.,BSE,
ADANIPORTS.BO,ADANI PORTS AND SPECIAL ECONOM,BSE,
KJMCCORP.BO,KJMC CORPORATE ADVISORS (INDIA,BSE,
ADIEXRE.BO,Adinath Exim Resources Ltd,BSE,
ADDIND.BO,Addi Industries Limited,BSE,
BIRLAMONEY.NS,Aditya Birla Money Limited,NSI,Investment Brokerage - National
ADSL.BO,Allied Digital Services Ltd.,BSE,
ADANIPOWER.NS,Adani Power Limited,NSI,Diversified Utilities
SPARC.NS,Sun Pharma Advanced Research Company Limited,NSI,Drugs - Generic
ADFFOODS.BO,ADF FOODS LTD.,BSE,
AEGISLOG.BO,Aegis Logistics Limited,BSE,
AEGISCHEM.NS,Aegis Logistics Limited,NSI,
TANAA.BO,Taneja Aerospace and Aviation Limited,BSE,
AEL.BO,Amba Enterprises Ltd.,BSE,
AFEL.BO,A.F. ENTERPRISES LTD,BSE,
BASANTGL.BO,Basant Agro Tech (India) Limited,BSE,
ARIES.NS,Aries Agro Limited,NSI,Agricultural Chemicals
PRIMAGR.BO,Prima Agro Limited,BSE,
IFBAGRO.NS,IFB Agro Industries Limited,NSI,Beverages - Wineries & Distillers
HATSUN.BO,Hatsun Agro Product Limited,BSE,
DRAGARWQ.BO,Dr. Agarwal's Eye Hospital Limited,BSE,
ATFL.NS,Agro Tech Foods Limited,NSI,Food - Major Diversified
AMRAAGRI.BO,Amraworld Agrico Ltd.,BSE,
NAGTECH.BO,Nagarjuna Agri Tech Ltd,BSE,
AGIIL.BO,AGI Infra Limited,BSE,
NATNLSTEEL.BO,NATIONAL STEEL & AGRO INDUSTRI,BSE,
RAFL.BO,Raghuvansh Agrofarms Limited,BSE,
AGRITECH.NS,Agri-Tech (India) Ltd,NSI,Agricultural Chemicals
AGRITECH.BO,AGRI- TECH (INDIA) LTD,BSE,
PICCADIL.BO,Piccadily Agro Industries Limited,BSE,
NRAGRINDQ.BO,NR Agarwal Industries Ltd,BSE,
RAJAGRO.BO,Raj Agro Mills Ltd.,BSE,
OSWALAGRO.BO,OSWAL AGRO MILLS LTD.,BSE,
IFBAGRO.BO,IFB AGRO INDUSTRIES LTD.,BSE,
BOMBCYC.BO,Bombay Cycle & Motor Agency Ltd.,BSE,
SANWARIA.BO,Sanwaria Agro Oils Limited,BSE,
JAYAGROGN.BO,JAYANT AGRO-ORGANICS LTD.,BSE,
BAMBINO.BO,Bambino Agro Industries Ltd.,BSE,
MUKTA.BO,Mukta Agriculture Limited,BSE,
AGARIND.NS,Agarwal Industrial Corporation Ltd.,NSI,Specialty Chemicals
HINDUST.BO,HINDUSTAN AGRIGENETICS LTD.,BSE,
SCAGRO.BO,SC Agrotech Limited,BSE,
DHANUKA.BO,Dhanuka Agritech Ltd,BSE,
ARIES.BO,Aries Agro Limited,BSE,
ELEFLOR.BO,Elegant Floriculture & Agrotech (India) Limited,BSE,
BHARATAGRI.BO,BHARAT AGRI FERT & REALTY LTD.,BSE,
PARKERAC.BO,Parker Agrochem Exports Ltd.,BSE,
GOKULAGRO.NS,Gokul Agro Resources Limited,NSI,Food - Major Diversified
SUNILAGR.BO,Sunil Agro Foods Ltd,BSE,
BHASKAGR.BO,BHASKAR AGROCHEMICALS LTD.,BSE,
SHIVAAGRO.BO,SHIVA GLOBAL AGRO INDUSTRIES L,BSE,
HATSUN.NS,Hatsun Agro Product Limited,NSI,Food - Major Diversified
GOKULAGRO.BO,Gokul Agro Resources Ltd,BSE,
AGIOPAPER.BO,Agio Paper & Industries Ltd,BSE,
MPAGI.BO,M. P. Agro Industries Ltd,BSE,
DHANUKA.NS,Dhanuka Agritech Limited,NSI,Agricultural Chemicals
ASHAI.BO,Ashiana Agro Industries Ltd.,BSE,
ATFL.BO,AGRO TECH FOODS LTD.,BSE,
RKB.BO,RKB AGRO INDUSTRIES LIMITED,BSE,
TWIROST.BO,TWIN ROSES TRADES & AGENCIES L,BSE,
VITANAGRO.BO,VITAN AGRO INDUSTRIES LTD,BSE,
AGARIND.BO,Agarwal Industrial Corporation Ltd,BSE,
SMPLXTR.BO,Simplex Trading & Agencies Ltd.,BSE,
NATNLSTEEL.NS,National Steel and Agro Industries Limited,NSI,Steel & Iron
AHLUCONT.BO,Ahluwalia Contracts (India) Limited,BSE,
AHLWEST.NS,Asian Hotels (West) Limited,NSI,Lodging
AHLEAST.BO,ASIAN HOTELS (EAST) LTD.,BSE,
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,NSI,General Contractors
AHLEAST.NS,Asian Hotels (East) Limited,NSI,Lodging
AHMDSTE.BO,Ahmedabad Steelcraft Ltd.,BSE,
AIAENG.NS,AIA Engineering Limited,NSI,Diversified Machinery
AIAENG.BO,AIA Engineering Ltd.,BSE,
AINFRA.BO,A Infrastructure Limited,BSE,
AIIL.BO,Authum Investment & Infrastruc,BSE,
PATELSAI.BO,Patels Airtemp (India) Limited,BSE,
BHARTIARTL.BO,Bharti Airtel Limited,BSE,
JETAIRWAYS.NS,Jet Airways (India) Limited,NSI,Major Airlines
AICHAMP.BO,AI CHAMPDANY INDUSTRIES LTD.,BSE,
AIFL.NS,Ashapura Intimates Fashion Limited,NSI,Textile - Apparel Clothing
AIL.NS,GE Power India Limited,NSI,
AISHWARYA.BO,Aishwarya Technologies and Telecom Limited,BSE,
AJMERA.NS,Ajmera Realty & Infra India Limited,NSI,Property Management
AJANTPHARM.NS,Ajanta Pharma Limited,NSI,Drug Manufacturers - Major
AJMERA.BO,Ajmera Realty & Infra India Limited,BSE,
AJANTSOY.BO,Ajanta Soya Limited,BSE,
AJEL.BO,Ajel Limited,BSE,
AJCON.BO,Ajcon Global Services Ltd.,BSE,
SAPPL.BO,Shree Ajit Pulp And Paper Ltd.,BSE,
AJANTPHARM.BO,AJANTA PHARMA LTD.,BSE,
AKZOINDIA.NS,Akzo Nobel India Limited,NSI,Specialty Chemicals
AKZOINDIA.BO,AKZO NOBEL INDIA LIMITED,BSE,
AKCAPIT.BO,A. K. Capital Services Limited,BSE,
AKSCHEM.BO,AksharChem India Ltd,BSE,
AKSHOPTFBR.NS,Aksh Optifibre Limited,NSI,Communication Equipment
AKSPINTEX.BO,A.K. Spintex Ltd.,BSE,
AKASHDEEP.BO,AKASHDEEP METAL INDUSTRIES LIM,BSE,
ALPA.BO,Alpa Laboratories Ltd,BSE,
ALLSEC.NS,Allsec Technologies Limited,NSI,Business Services
ALKALI.BO,Alkali Metals Ltd.,BSE,
SHAHALLOYS.BO,SHAH ALLOYS LTD.,BSE,
SALSTEEL.BO,S.A.L. Steel Limited,BSE,
IMFA.BO,Indian Metals & Ferro Alloys Limited,BSE,
GUJALKALI.BO,Gujarat Alkalies and Chemicals Limited,BSE,
FACORALL.BO,Facor Alloys Ltd.,BSE,
ASALCBR.BO,Associated Alcohols & Breweries Limited,BSE,
ALLSEC.BO,Allsec Technologies Limited,BSE,
ALLCARGO.BO,Allcargo Logistics Limited,BSE,
ALKEM.NS,Alkem Laboratories Limited,NSI,Drugs - Generic
ALKADIA.BO,Alka Diamond Industries Limited,BSE,
ALFAICA.BO,Alfa ICA (India) Ltd.,BSE,
ALEMBICLTD.BO,Alembic Ltd.,BSE,
ALCHCORP.BO,Alchemist Corporation Limited,BSE,
METKORE.NS,Metkore Alloys & Industries Limited,NSI,Industrial Metals & Minerals
ALICON.BO,ALICON CASTALLOY LIMITED,BSE,
HINDALUMI.BO,Hind Aluminium Industries Ltd,BSE,
APLLTD.BO,ALEMBIC PHARMACEUTICALS LTD.,BSE,
RISHDIGA.BO,Rishabh Digha Steel & Allied Products Ltd.,BSE,
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,NSI,Chemicals - Major Diversified
PACL.BO,Punjab Alkalies and Chemicals Ltd.,BSE,
MAANALU.BO,MAAN ALUMINIUM LTD.,BSE,
GAL.BO,GYSCOAL ALLOYS LTD.,BSE,
ASHOKALC.BO,Ashok Alco-Chem Ltd,BSE,
ALFAVIO.BO,Alfavision Overseas (India) Limited,BSE,
NATIONALUM.BO,NATIONAL ALUMINIUM CO.LTD.,BSE,
IMFA.NS,Indian Metals and Ferro Alloys Limited,NSI,Steel & Iron
MASL.BO,MAX ALERT SYSTEMS LTD.,BSE,
ALKEM.BO,Alkem Laboratories Limited,BSE,
SALSTEEL.NS,S.A.L. Steel Limited,NSI,Steel & Iron
TUTIALKA.BO,Tuticorin Alkali Chemicals and Fertilisers Limited,BSE,
ALICON.NS,Alicon Castalloy Limited,NSI,Metal Fabrication
ALNATRD.BO,ALNA TRADING & EXPORTS LTD.,BSE,
PADALPO.BO,PADMANABH ALLOYS & POLYMERS LT,BSE,
ALMONDZ.BO,Avonmore Capital & Management Services Limited,BSE,
ALPHAGEO.BO,Alphageo (India) Limited,BSE,
SHBAJRG.BO,Shri Bajrang Alloys Ltd.,BSE,
MAITHANALL.BO,MAITHAN ALLOYS LTD.,BSE,
APLLTD.NS,Alembic Pharmaceuticals Limited,NSI,Drugs - Generic
ALOKTEXT.BO,ALOK INDUSTRIES LTD.,BSE,
ALUFLUOR.BO,Alufluoride Ltd,BSE,
SHAHALLOYS.NS,Shah Alloys Limited,NSI,Steel & Iron
ALKALI.NS,Alkali Metals Limited,NSI,Specialty Chemicals
ALKYLAMINE.BO,ALKYL AMINES CHEMICALS LTD.,BSE,
ALANKIT.NS,Alankit Limited,NSI,Business Services
ALANKIT.BO,ALANKIT,BSE,
ALEMBICLTD.NS,Alembic Limited,NSI,Drugs - Generic
ALPINEHOU.BO,ALPINE HOUSING DEVELOPMENT COR,BSE,
NATIONALUM.NS,National Aluminium Company Limited,NSI,Aluminum
ALLCARGO.NS,Allcargo Logistics Limited,NSI,Air Delivery & Freight Services
SHRIGANG.BO,SHRI GANG INDUSTRIES AND ALLIE,BSE,
CAMPHOR.BO,Camphor & Allied Products Ltd.,BSE,
ALFATRAN.BO,Alfa Transformers Limited,BSE,
ALSTONE.BO,Alstone Textiles (India) Ltd,BSE,
MAITHANALL.NS,Maithan Alloys Limited,NSI,Steel & Iron
LORDSCHLO.BO,Lords Chloro Alkali Limited,BSE,
GOLKONDA.BO,Golkonda Aluminium Extrusions,BSE,
GAL.NS,Gyscoal Alloys Limited,NSI,Steel & Iron
ALPA.NS,Alpa Laboratories Limited,NSI,Drugs - Generic
ALPGRAPH.BO,Alpha Graphic India Ltd.,BSE,
ALANGMR-B.BO,ALANG MARINE LTD.,BSE,
ALPHA.BO,Alpha Hi-Tech Fuel Ltd.,BSE,
PICCASUG.BO,Piccadily Sugar & Allied Industries Limited,BSE,
MANAKALUCO.NS,MANAKSIA ALUMINIUM INR1,NSI,
MNKALCOLTD.BO,Manaksia Aluminium Company Ltd,BSE,
ALANGIND.BO,Alang Industrial Gases Limited,BSE,
ALPSINDUS.BO,ALPS INDUSTRIES LTD.,BSE,
MAANALU.NS,Maan Aluminium Limited,NSI,Aluminum
ALCHEM.NS,Alchemist Limited,NSI,Conglomerates
ALBERTDA.BO,Albert David Limited,BSE,
ALPSINDUS.NS,Alps Industries Limited,NSI,Textile Industrial
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,NSI,Specialty Chemicals
ALPHAGEO.NS,Alphageo (India) Limited,NSI,Oil & Gas Equipment & Services
BMAL.BO,BOTHRA METALS & ALLOYS LTD.,BSE,
ALFREDHE.BO,Alfred Herbert India Ltd.,BSE,
GAEL.NS,Gujarat Ambuja Exports Limited,NSI,Food - Major Diversified
GAEL.BO,Gujarat Ambuja Exports Limited,BSE,
BANARISUG.NS,Bannari Amman Sugars Limited,NSI,Confectioners
AMBIKCO.NS,Ambika Cotton Mills Limited,NSI,Textile Industrial
AMBIKCO.BO,Ambika Cotton Mills Ltd.,BSE,
AMBALALSA.BO,Ambalal Sarabhai Enterprises Ltd.,BSE,
AMALGAM.BO,AMALGAMATED ELECTRICITY CO.LTD,BSE,
AMNPLST.BO,Amines & Plasticizers Ltd.,BSE,
AMAL.BO,Amal Ltd,BSE,
AMRUTANJAN.BO,AMRUTANJAN HEALTH CARE LTD.,BSE,
BASML.NS,Bannari Amman Spinning Mills Limited,NSI,Textile Industrial
BALAMINES.BO,BALAJI AMINES LTD.,BSE,
ASIL.NS,Amit Spinning Industries Limited,NSI,Textile Industrial
AMBUJACEM.NS,Ambuja Cements Limited,NSI,General Building Materials
AMDIND.NS,AMD Industries Limited,NSI,Packaging & Containers
AMBIT.BO,Ambitious Plastomac Co. Ltd.,BSE,
ASIL.BO,AMIT SPINNING INDUSTRIES LTD.,BSE,
BANARISUG.BO,BANNARI AMMAN SUGARS LTD.,BSE,
AMCOIND.BO,Amco India Ltd.,BSE,
AMRAPLIN.BO,Amrapali Industries Ltd.,BSE,
AMRUTANJAN.NS,Amrutanjan Health Care Limited,NSI,Drugs - Generic
AMFORG.BO,Amforge Industries Limited,BSE,
AMBUJACEM.BO,AMBUJA CEMENTS LTD.,BSE,
BALAMINES.NS,Balaji Amines Limited,NSI,Specialty Chemicals
BASML.BO,BANNARI AMMAN SPINNING MILLS L,BSE,
AMARAJABAT.NS,Amara Raja Batteries Limited,NSI,Diversified Machinery
AMARJOTHI.BO,AMARJOTHI SPINNING MILLS LTD.,BSE,
AMARAJABAT.BO,AMARA RAJA BATTERIES LTD.,BSE,
AMBITION.BO,Ambition Mica Limited,BSE,
AMDIND.BO,AMD INDUSTRIES LTD.,BSE,
INDOAMIN.BO,Indo Amines Ltd.,BSE,
ANUHPHR.BO,Anuh Pharma Ltd.,BSE,
PUNJABCHEM.BO,PUNJAB CHEMICALS AND CROP PROT,BSE,
PALCRED.BO,Pal Credit & Capital Limited,BSE,
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,NSI,Oil & Gas Refining & Marketing
LOTUSEYE.NS,Lotus Eye Hospital and Institute Limited,NSI,
IOLCP.NS,IOL Chemicals and Pharmaceuticals Limited,NSI,Drugs - Generic
APCL.BO,Anjani Portland Cement Limited,BSE,
ANSALAPI.NS,Ansal Properties & Infrastructure Limited,NSI,Real Estate Development
ANIKINDS.NS,Anik Industries Limited,NSI,Food Wholesale
ANANTRAJ.NS,Anant Raj Limited,NSI,Property Management
CARERATING.BO,CARE Ratings Limited,BSE,
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,NSI,Confectioners
ORIENTCQ.BO,Oriental Carbon & Chemicals Limited,BSE,
