Name,Exchange,Ticker,corr
Omega Interactive Technologies Limited,BSE,OMEGAIN.BO,
ONIDA SAKA LTD.,BSE,ONIDSAK.BO,
Optimus Finance Limited,BSE,OPTIFIN.BO,29.1
Oriental Trimex Limited,NSI,ORIENTALTL.NS,-44.56
Oricon Enterprises Limited,BSE,ORICON.BO,-34.56
ORISSA MINERALS DEVELOPMENT CO,BSE,ORISSAMINE.BO,-26.62
Orient Press Limited,NSI,ORIENTLTD.NS,14.72
ORIENT TRADELINK LTD.,BSE,ORIENTTR.BO,
SCAN ORGANICS LTD.,BSE,SCANORG.BO,
ORIENTAL TRIMEX LTD.,BSE,ORIENTALTL.BO,-29.77
VINATI ORGANICS LTD.,BSE,VINATIORGA.BO,-7.73
PANCHSHEEL ORGANICS LTD.,BSE,PANCHSHEEL.BO,-25.64
ORIENT GREEN POWER COMPANY LTD,BSE,GREENPOWER.BO,-28.9
Orient Paper & Industries Limited,NSI,ORIENTPPR.NS,-44.25
Ortel Communications Limited,NSI,ORTEL.NS,
ORICON ENTERPRISES INR2,NSI,ORICONENT.NS,
The Orissa Minerals Development Company Limited,NSI,ORISSAMINE.NS,-26.95
Pentokey Organy (India) Limited,BSE,PNTKYOR.BO,-16.98
Orient Green Power Company Limited,NSI,GREENPOWER.NS,-28.32
MANGALAM ORGANICS LIMITED,BSE,MANORG.BO,6.92
Vinati Organics Limited,NSI,VINATIORGA.NS,-7.71
Orient Beverages Ltd.,BSE,ORIBEVER.BO,-17.72
Oriental Hotels Limited,NSI,ORIENTHOT.NS,-23.65
OROSIL SMITHS INDIA LTD.,BSE,OROSMITHS.BO,
Oriental Hotels Limited,BSE,ORIENTHOT.BO,-22.9
OTCO International Ltd.,BSE,OTCO.BO,
Maral Overseas Limited,NSI,MARALOVER.NS,-3.15
GRM Overseas Ltd.,BSE,GRMOVER.BO,2.86
PONDY OXIDES & CHEMICALS LTD.,BSE,PONDYOXIDE.BO,-4.39
Sarda Papers Limited,BSE,SARDAPPR.BO,
Sanjivani Paranteral Ltd.,BSE,SANJIVIN.BO,-3.89
Ruchira Papers Ltd.,BSE,RUCHIRA.BO,-8.57
Pratik Panels Ltd.,BSE,PRATIK.BO,31.81
Pankaj Polymers Ltd,BSE,PANKAJPO.BO,
Page Industries Limited,NSI,PAGEIND.NS,-3.01
Pacific Industries Limited,BSE,PACIFICI.BO,-16.22
Page Industries Limited,BSE,PAGEIND.BO,-2.53
PANAMA PETROCHEM LTD.,BSE,PANAMAPET.BO,-15.87
Rainbow Papers Limited,NSI,RAINBOWPAP.NS,
Simplex Papers Ltd.,BSE,SIMPLXPAP.BO,4.5
Sibar Auto Parts Ltd,BSE,SIBARAUT.BO,3.79
Pankaj Piyush Trade & Inv. Ltd,BSE,PANKAJPIYUS.BO,
Parsvnath Developers Limited,NSI,PARSVNATH.NS,-59.77
PAN India Corporation Ltd.,BSE,PANINDIAC.BO,
PANASONIC CARBON INDIA CO.LTD.,BSE,PANCARBON.BO,-3.68
PATSPIN INDIA LTD.,BSE,PATSPINLTD.BO,-50.27
"Panchmahal Steels, Ltd.",BSE,PANCHMAHQ.BO,-11.57
PARAMOUNT COMMUNICATIONS LTD.,BSE,PARACABLES.BO,-21.01
Speciality Papers Ltd.,BSE,SPECIAPP.BO,
Shalimar Paints Limited,NSI,SHALPAINTS.NS,0.42
Padmanabh Industries Ltd,BSE,PADMAIND.BO,
STAR PAPER MILLS LTD.,BSE,STARPAPER.BO,-36.7
PADMALAYA TELEFILMS LTD.,BSE,PADMALAYAT.BO,-22.85
Parsvnath Developers Limited,BSE,PARSVNATH.BO,-60.62
SHALIMAR PAINTS LTD.,BSE,SHALPAINTS.BO,-0.51
Paramount Communications Limited,NSI,PARACABLES.NS,-24.88
PANAFIC INDUSTRIALS LTD,BSE,PANAFIC.BO,
Innovative Tech Pack Ltd.,BSE,INNOVTEC.BO,-8.88
Panasonic Energy India Company Limited,BSE,PANAENERG.BO,9.01
SUPERB PAPERS LTD.,BSE,SUPRBPA.BO,
Panama Petrochem Limited,NSI,PANAMAPET.NS,-20.31
Paramount Cosmetics (India) Limited,BSE,PARMCOS-B.BO,-14.71
Star Paper Mills Limited,NSI,STARPAPER.NS,-26.75
Soma Papers and Industries Limited,BSE,SOMAPPR.BO,
TCPL Packaging Limited,BSE,TCPLPACK.BO,1.25
PBA Infrastructure Limited,NSI,PBAINFRA.NS,
PBM Polytex Limited,BSE,PBMPOLY.BO,-9.36
PCS Technology Limited,BSE,PCS.BO,-9.25
Pudumjee Paper Products Limited,NSI,PDMJEPAPER.NS,
Pudumjee Paper Products Limite,BSE,PDMJEPAPER.BO,
PUDUMJEE INDUSTRIES LTD.,BSE,PDUMJEIND.BO,9.53
Southern Petrochemical Industries Corporation Limited,NSI,SPIC.NS,-32.26
Continental Petroleums Ltd.,BSE,CONTPTR.BO,-9.27
RAMA PETROCHEMICALS LTD.,BSE,RAMAPETRO.BO,
Permanent Magnets Limited,BSE,PERMAGN.BO,4.99
PIRAMAL ENTERPRISES LTD.,BSE,PEL.BO,-10.11
Tamilnadu Petroproducts Ltd.,BSE,TNPETRO.BO,-35.24
Rajasthan Petro Synthetics Limited,BSE,RAJSPTR.BO,
PEARL POLYMERS LTD.,BSE,PEARLPOLY.BO,17.3
SARLA PERFORMANCE FIBERS LTD.,BSE,SARLAPOLY.BO,-20.86
PET PLASTICS LTD.,BSE,PETPLST.BO,
SOUTHERN PETROCHEMICALS LTD.,BSE,SPIC.BO,-32.91
Pearl Polymers Limited,NSI,PEARLPOLY.NS,9.35
Pennar Industries Limited,NSI,PENIND.NS,-21.53
Paras Petrofils Ltd,NSI,PARASPETRO.NS,
Chennai Petroleum Corporation Limited,NSI,CHENNPETRO.NS,-8.67
Persistent Systems Limited,NSI,PERSISTENT.NS,-5.71
Peeti Securities Ltd,BSE,PEETISEC.BO,
Chennai Petroleum Corporation Ltd,BSE,CHENNPETRO.BO,-8.66
Tamilnadu Petroproducts Limited,NSI,TNPETRO.NS,-33.64
Confidence Petroleum India Ltd.,BSE,CONFIPET.BO,-8.57
Perfectpac Ltd.,BSE,PERFEPA.BO,-7.66
PENNAR INDUSTRIES LTD.,BSE,PENIND.BO,-21.13
Manali Petrochemicals Limited,NSI,MANALIPETC.NS,-40.29
Pfizer Limited,NSI,PFIZER.NS,-45.48
Power Finance Corporation Limited,BSE,PFC.BO,-44.22
Pfizer Limited,BSE,PFIZER.BO,-46.71
SMS Pharmaceuticals Limited,NSI,SMSPHARMA.NS,-23.85
SMS Pharmaceuticals Limited,BSE,SMSPHARMA.BO,-24.59
Pharmaids Pharmaceuticals Ltd.,BSE,PHARMAID.BO,
Sun Pharmaceutical Industries Limited,BSE,SUNPHARMA.BO,-1.79
PH Capital Ltd.,BSE,PHCAP.BO,
Bacil Pharma Ltd,BSE,BACPHAR.BO,
Torrent Pharmaceuticals Limited,NSI,TORNTPHARM.NS,-12.73
TORRENT PHARMACEUTICALS LTD.,BSE,TORNTPHARM.BO,-12.92
Vista Pharmaceuticals Limited,BSE,VISTAPH.BO,
Sandu Pharmaceuticals Limited,BSE,SANDUPHQ.BO,-18.53
Rama Phosphates Limited,BSE,RAMAPHO.BO,-14.85
PHOENIX INTERNATIONAL LTD.,BSE,PHOENXINTL.BO,-4.04
Samrat Pharmachem Limited,BSE,SAMRATPH.BO,-2.73
BAFNA PHARMACEUTICALS LTD.,BSE,BAFNAPHARM.BO,
PHOENIX TOWNSHIP LTD,BSE,PHOENIXTN.BO,
Phaarmasia Limited,BSE,PHRMASI.BO,0.83
Bal Pharma Limited,NSI,BALPHARMA.NS,-44.06
BAL PHARMA LTD.,BSE,BALPHARMA.BO,-40.37
LINCOLN PHARMA LTD INR10,NSI,LINCOLN.NS,
Photon Capital Advisors Ltd.,BSE,PHOTON.BO,
Phyto Chem (India) Limited,BSE,PHYTO.BO,-29.94
AUROBINDO PHARMA LTD.,BSE,AUROPHARMA.BO,-0.06
Pix Transmissions Ltd.,BSE,PIXTRANS.BO,25.06
Pioneer Investcorp Limited,BSE,PIONRINV.BO,-31.84
PI Industries Limited,NSI,PIIND.NS,-32.93
Pidilite Industries Limited,BSE,PIDILITIND.BO,-4.11
Pilani Investment and Industries Corporation Limited,NSI,PILANIINVS.NS,
Poddar Pigments Limited,BSE,PODARPIGQ.BO,-7.96
PINKY CHEMICALS LTD.,BSE,PINKCHM.BO,
Texmo Pipes and Products Limited,BSE,TEXMOPIPES.BO,-24.84
P.I.INDUSTRIES LTD.,BSE,PIIND.BO,-32.25
Ultramarine & Pigments Ltd.,BSE,ULTRAMAR.BO,-16.41
Pidilite Industries Limited,NSI,PIDILITIND.NS,-3.32
Texmo Pipes and Products Limited,NSI,TEXMOPIPES.NS,-24.82
Sand Plast India Ltd,BSE,SANDPLAST.BO,
Promact Plastics Limited,BSE,PROMACT.BO,7.88
Prima Plastics Ltd.,BSE,PRIMAPLA.BO,-46.25
Plastiblends India Ltd.,NSI,PLASTIBLEN.NS,-23.94
TAINWALA CHEMICALS & PLASTICS,BSE,TAINWALCHM.BO,-16.06
PM Telelinnks Ltd,BSE,PMTELELIN.BO,-40.4
PNC Infratech Limited,NSI,PNCINFRA.NS,
PNC Infratech Limited,BSE,PNCINFRA.BO,
Polyplex Corporation Limited,BSE,POLYPLEX.BO,-44.95
Swadeshi Polytex Ltd.,BSE,SWADPOL.BO,
TIJARIA POLYPIPES LTD.,BSE,TIJARIA.BO,-24.54
RTS Power Corporation Ltd.,BSE,RTSPOWR.BO,-25.78
Starlit Power Systems Limited,BSE,STARLIT.BO,
Ponni Sugars (Erode) Limited,NSI,PONNIERODE.NS,-18.07
Premier Polyfilm Ltd.,NSI,PREMIERPOL.NS,
Polson Ltd.,BSE,POLSON.BO,7.89
POLY MEDICURE LTD.,BSE,POLYMED.BO,2.96
RAMGOPAL POLYTEX LTD.,BSE,RAMGOPOLY.BO,
POLYTEX INDIA LTD.,BSE,POLYTEX.BO,
Polyplex Corporation Limited,NSI,POLYPLEX.NS,-44.54
Honda Siel Power Products Limited,NSI,HONDAPOWER.NS,-31.89
PONNI SUGARS (ERODE) LTD.,BSE,PONNIERODE.BO,-20.15
"Polymechplast Machines, Ltd.",BSE,POLYCHMP.BO,20.22
Reliance Power Limited,NSI,RPOWER.NS,-37.12
Vardhman Polytex Limited,NSI,VARDMNPOLY.NS,-55.85
Pokarna Ltd.,BSE,POKARNA.BO,6.79
Suryachakra Power Corporation Limited,BSE,SURYACHAKRA.BO,-27.78
Torrent Power Limited,NSI,TORNTPOWER.NS,-1.38
RATTANINDIA POWER LTD.,BSE,RTNPOWER.BO,-40.04
RattanIndia Power Limited,NSI,RTNPOWER.NS,-36.1
S.E. POWER LTD.,BSE,SEPOWER.BO,-42.2
PREMIER POLYFILM LTD.,BSE,PREMIERPOL.BO,-37.36
TORRENT POWER LTD.,BSE,TORNTPOWER.BO,-1.39
S. E. Power Limited,NSI,SEPOWER.NS,-44.2
POCL ENTERPRISES LTD,BSE,POEL.BO,
Power Mech Projects Limited,NSI,POWERMECH.NS,
Mideast Portfolio Management Limited,BSE,MIDEASTP.BO,-8.07
SHEKHAWATI POLY-YARN LTD.,BSE,SPYL.BO,-37.78
T D POWER SYSTEMS LTD.,BSE,TDPOWERSYS.BO,-17.88
Visagar Polytex Limited,NSI,VIVIDHA.NS,
Shekhawati Poly-Yarn Limited,NSI,SPYL.NS,-24.43
CAREER POINT LTD.,BSE,CAREERP.BO,-19.31
Career Point Limited,NSI,CAREERP.NS,-19.55
HONDA SIEL POWER PRODUCTS LTD.,BSE,HONDAPOWER.BO,-32.38
VARDHMAN POLYTEX LTD.,BSE,VARDMNPOLY.BO,-55.33
Polychem Ltd.,BSE,POLYCHEM.BO,-0.18
The Tata Power Company Limited,NSI,TATAPOWER.NS,-14.52
TD Power Systems Limited,NSI,TDPOWERSYS.NS,-14.99
Polylink Polymers ( India ) Limited,BSE,POLYLINK.BO,-15.09
Shalimar Productions Limited,BSE,SHALPRO.BO,
Premier Limited,NSI,PREMIER.NS,-43.65
Premier Ltd.,BSE,PREMIER.BO,-36.45
Control Print Ltd,BSE,CONTROLPR.BO,-34.05
Sadbhav Infrastructure Project,BSE,SADBHIN.BO,
Puravankara Limited,NSI,PURVA.NS,-22.04
Chandra Prabhu International Ltd.,BSE,CHANDRAP.BO,-11.46
Precision Containeurs Limited,BSE,PRECISION.BO,5.66
SAGAR PRODUCTIONS LIMITED,BSE,SAGARPROD.BO,
Puravankara Projects Limited,BSE,PURVA.BO,-21.7
PRIMA INDUSTRIES LTD.,BSE,PRIMAIN.BO,
RPP INFRA PROJECTS LTD.,BSE,RPPINFRA.BO,0.83
Prime Industries Ltd.,BSE,PRIMIND.BO,
Pressure Sensitive Systems (India) Ltd.,BSE,PRESSURS.BO,
TTK Prestige Limited,NSI,TTKPRESTIG.NS,-20.88
Priya Ltd.,BSE,PRIYALT.BO,22.5
Prakash Steelage Limited,NSI,PRAKASHSTL.NS,
Precision Wires India Ltd.,BSE,PRECWIRE.BO,-8.39
Satra Properties India Ltd,BSE,SATRAPROP.BO,-55.09
Premier Synthetics Ltd.,BSE,PREMSYN.BO,
Investment & Precision Castings Ltd,BSE,INVPRECQ.BO,-0.01
Shakti Press Limited,BSE,SHAKTIPR.BO,
PROZONINTU,BSE,PROZONINTU.BO,-62.25
Precision Camshafts Limited,BSE,PRECAM.BO,
PSL Limited,NSI,PSL.NS,
PUNJAB & SIND BANK,BSE,PSB.BO,-39.05
Punjab & Sind Bank,NSI,PSB.NS,-38.48
PTC Industries Ltd.,BSE,PTCIL.BO,
PTC India Limited,NSI,PTC.NS,-23.12
PTC India Limited,BSE,PTC.BO,-23.1
PTL Enterprises Limited,NSI,PTL.NS,-17.26
PUSHPSONS INDUSTRIES LTD.,BSE,PUSHPIN.BO,
Punjab Communications Ltd.,BSE,PUNJCOMMU.BO,-16.54
Shakti Pumps (India) Limited,NSI,SHAKTIPUMP.NS,-5.74
SHAKTI PUMPS (INDIA) LTD.,BSE,SHAKTIPUMP.BO,-5.96
Roto Pumps Limited,BSE,ROTO.BO,-36.71
PVR Limited,NSI,PVR.NS,8.95
PVV Infra Limited,BSE,PVVINFRA.BO,
PVP Ventures Limited,NSI,PVP.NS,
Prakash Woollen & Synthetic Mi,BSE,PWASML.BO,8.72
Rana Sugars Limited,NSI,RANASUG.NS,-41.69
Ramky Infrastructure Limited,NSI,RAMKY.NS,-33.45
Ramco Systems Limited,BSE,RAMCOSYS.BO,-33.82
Ramco Industries Limited,BSE,RAMCOIND.BO,-40.88
Rajvir Industries Limited,NSI,RAJVIR.NS,
Ingersoll-Rand (India) Limited,NSI,INGERRAND.NS,-33.66
Rama Steel Tubes Limited,NSI,RAMASTEEL.NS,
INDO RAMA SYNTHETICS (INDIA) L,BSE,INDORAMA.BO,-28.04
Rainbow Denim Ltd.,BSE,RAINBOWDQ.BO,
RADIX INDUSTRIES (INDIA) LIMIT,BSE,RADIXIND.BO,37.09
Raymond Limited,NSI,RAYMOND.NS,-29.05
Ramsarup Industries Limited,NSI,RAMSARUP.NS,
RANE (MADRAS) LTD.,BSE,RML.BO,-22.14
R T C L Limited,BSE,RAGHUTOB.BO,7.98
Rap Media Ltd.,BSE,RAP.BO,-11.98
RAMA VISION LTD.,BSE,RAMAVISION.BO,1.71
Radhagobind Commercial Limited,BSE,RCL.BO,
Indo Rama Synthetics (India) Limited,NSI,INDORAMA.NS,-27.11
RANE ENGINE VALVE LTD.,BSE,RANEENGINE.BO,-28.84
Rajkamal Synthetics Ltd.,BSE,RAJKSYN.BO,
Raminfo Limited,BSE,RAMINFO.BO,6.96
Rallis India Limited,NSI,RALLIS.NS,-24.11
RATNAMANI METALS & TUBES LTD.,BSE,RATNAMANI.BO,-28.09
RAJAPALAYAM MILLS LTD.,BSE,RAJPALAYAM.BO,-10.7
BARODA RAYON CORPORATION LTD.,BSE,BARODARY.BO,
RANE HOLDINGS LTD.,BSE,RANEHOLDIN.BO,-20.79
Rasandik Engineering Industries India Ltd.,BSE,RASANDIK.BO,-1.69
Raymond Limited,BSE,RAYMOND.BO,-28.97
RANE COMPUTERS CONSULTANCY LTD,BSE,RANCC.BO,
Royale Manor Hotels & Industries Ltd.,BSE,RAYALEMA.BO,-24.72
Raghuvir Synthetics Ltd.,BSE,RAGHUSYN.BO,-4.86
Ravileela Granites Ltd.,BSE,RALEGRA.BO,
Ramco Industries Limited,NSI,RAMCOIND.NS,-41.14
Shivalik Rasayan Ltd.,BSE,SHIVALIK.BO,
RANE BRAKE LINING LTD.,BSE,RBL.BO,-18.45
Rane Engine Valve Limited,NSI,RANEENGINE.NS,-29.3
Rana Sugars Ltd.,BSE,RANASUG.BO,-43.33
RAJSHREE SUGARS & CHEMICALS LT,BSE,RAJSREESUG.BO,-49.79
Rallis India Limited,BSE,RALLIS.BO,-24.52
Sree Rayalaseema Hi-Strength Hypo Limited,NSI,SRHHYPOLTD.NS,-38.14
RAMKY INFRASTRUCTURE LTD.,BSE,RAMKY.BO,-33.52
Rama Steel Tubes Limited,BSE,RAMASTEEL.BO,
VASUNDHARA RASAYANS LTD,BSE,VRL.BO,
RAJA BAHADUR INTERNATIONAL LTD,BSE,RAJABAH.BO,24.02
Sri Ramakrishna Mills (Coimbatore) Limited,BSE,SRMCL.BO,
Ramsons Projects Limited,BSE,RAMSONS.BO,
"Shree Ram Urban Infrastructure, Ltd.",BSE,SHREERAM.BO,
Rajoo Engineers Ltd.,BSE,RAJOOENG.BO,19.5
RDB RASAYANS LTD.,BSE,RDBRL.BO,3.96
RAAJ MEDISAFE INDIA LTD.,BSE,RAAJMEDI.BO,
Raghunath International Ltd.,BSE,RAGHUNAT.BO,
Rane Holdings Limited,NSI,RANEHOLDIN.NS,-22.88
Rane (Madras) Limited,NSI,RML.NS,-24.69
Raj Packaging Industries Ltd.,BSE,RAJPACK.BO,-11.14
Rain Industries Limited,NSI,RAIN.NS,-35.31
RADAAN MEDIAWORKS (I) LTD.,BSE,RADAAN.BO,10.04
Ramco Systems Limited,NSI,RAMCOSYS.NS,-33.45
Radha Madhav Corporation Limited,NSI,RMCL.NS,-2.39
Reliance Communications Limited,NSI,RCOM.NS,-53.89
RCI INDUSTRIES & TECHNOLOGIES,BSE,RCIIND.BO,
Reliance Communications Ltd.,BSE,RCOM.BO,-55.59
RDB REALTY & INFRASTRUCTURE LT,BSE,RDBRIL.BO,-28.68
Reliance Industrial Infrastructure Limited,NSI,RIIL.NS,-52.53
Resonance Specialties Limited,BSE,RESONANCE.BO,-21.91
Reliance Infrastructure Ltd,BSE,RELINFRA.BO,-44.43
Relic Technologies Ltd.,BSE,RELICTEC.BO,
Refex Industries Limited,BSE,REFEX.BO,-30.08
Redington (India) Limited,NSI,REDINGTON.NS,-13.32
Indoco Remedies Limited,BSE,INDOCO.BO,-18.66
Ritesh International Ltd.,BSE,RITESHIN.BO,-5.53
Riba Textiles Limited,BSE,RIBATEX.BO,4.53
Ruttonsha International Rectifier Ltd.,BSE,RIR.BO,-4.89
Rico Auto Industries Limited,BSE,RICOAUTO.BO,-50.23
Rishiroop Limited,BSE,RISHIROOP.BO,6.49
Richa Industries Ltd,BSE,RICHAIND.BO,-20.06
RISHI TECHTEX LTD.,BSE,RISHITECH.BO,14.15
Reliance Industrial Infrastructure Limited,BSE,RIIL.BO,-52.74
Riga Sugar Co. Ltd.,BSE,RIGASUG.BO,-42.7
Rico Auto Industries Limited,NSI,RICOAUTO.NS,-50.65
RLF Ltd.,BSE,RLF.BO,
R&B DENIMS LTD,BSE,RNBDENIMS.BO,
Rolta India Limited,NSI,ROLTA.NS,-37.82
Surya Roshni Limited,BSE,SURYAROSNI.BO,-6.29
ROSSELL INDIA LTD.,BSE,ROSSELLIND.BO,-42.07
Rolta India Limited,BSE,ROLTA.BO,-38.01
Roopa Industries Ltd.,BSE,ROOPAIND.BO,0.84
Roselabs Finance Limited,BSE,ROSELABS.BO,-8.64
RODIUM REALTY LIMITED,BSE,RODIUM.BO,-6.51
ROSE MERC.LTD.,BSE,ROSEMER.BO,
Surya Roshni Limited,NSI,SURYAROSNI.NS,-6.34
Rollatainers Limited,BSE,ROLLT.BO,-37.14
Rossell India Limited,NSI,ROSSELLIND.NS,-43.45
TAYO ROLLS LTD.,BSE,TATAYODOGA.BO,-36.99
ROYAL INDIA CORPORATION LIMITE,BSE,ROYALIND.BO,-18.13
RPP Infra Projects Limited,NSI,RPPINFRA.NS,4.07
RPG LIFE SCIENCES LTD.,BSE,RPGLIFE.BO,-12.94
R Systems International Limited,NSI,RSYSTEMS.NS,-7.41
R. S. Software (India) Limited,NSI,RSSOFTWARE.NS,-67.81
R.S.SOFTWARE INDIA LTD.,BSE,RSSOFTWARE.BO,-67.17
RSWM LTD.,BSE,RSWM.BO,-12.85
R SYSTEMS INTERNATIONAL LTD.,BSE,RSYSTEMINT.BO,-7.59
RSWM Limited,NSI,RSWM.NS,-14.95
Rubfila International Limited,BSE,RUBFILA.BO,-17.73
RUSHIL DECOR LTD.,BSE,RUSHIL.BO,-4.49
Ruchira Papers Limited,NSI,RUCHIRA.NS,-8.66
Rushil D?or Limited,NSI,RUSHIL.NS,-4.54
Rupa & Company Limited,NSI,RUPA.NS,-13.13
RUCHI INFRASTRUCTURE LTD.,BSE,RUCHINFRA.BO,-40.87
Indag Rubber Limited,BSE,INDAG.BO,-23.27
RUPA & COMPANY LTD.,BSE,RUPA.BO,-14.47
The Ruby Mills Limited,NSI,RUBYMILLS.NS,-21.61
Ruchi Infrastructure Limited,NSI,RUCHINFRA.NS,-43.39
Hotel Rugby Limited,NSI,HOTELRUGBY.NS,
HOTEL RUGBY LTD.,BSE,HOTELRUGBY.BO,
SAVERA INDUSTRIES LTD.,BSE,SAVERA.BO,14.61
Sat Industries Limited,BSE,SATINDLTD.BO,-11.53
Sasken Communication Technologies Limited,BSE,SASKEN.BO,-28.41
Saregama India Ltd,BSE,SAREGAMA.BO,-20.07
Sanghi Industries Limited,NSI,SANGHIIND.NS,-28.33
Saksoft Limited,NSI,SAKSOFT.NS,-15.91
Saksoft Limited,BSE,SAKSOFT.BO,-14.34
Saven Technologies Limited,BSE,7TEC.BO,-15.95
The Sandesh Limited,BSE,SANDESH.BO,10.96
SANOFI INDIA LTD,BSE,SANOFI.BO,-37.96
Saregama India Limited,NSI,SAREGAMA.NS,-20.43
Tirupati Sarjan Limited,BSE,TIRSARJ.BO,-16.75
The Sandesh Limited,NSI,SANDESH.NS,9.44
Sangam (India) Limited,NSI,SANGAMIND.NS,-33.6
SANBLUE CORPORATION LTD.,BSE,SANBLUE.BO,-9.44
SARUP INDUSTRIES LTD.,BSE,SARUPINDUS.BO,-9.75
SALORA INTERNATIONAL LTD.,BSE,SALORAINTL.BO,-2.87
SBEC Sugar Limited,BSE,SBECSUG.BO,-31.06
SBEC SYSTEMS (INDIA) LTD.,BSE,SBECSYS.BO,
Scooters India Ltd.,BSE,SCOOTER.BO,-26.34
Thomas Scott (India) Limited,NSI,THOMASCOTT.NS,-21.36
Suven Life Sciences Limited,BSE,SUVEN.BO,-37.9
SEQUENT SCIENTIFIC LTD.,BSE,SEQUENT.BO,9.29
Maharashtra Scooters Limited,NSI,MAHSCOOTER.NS,-26.81
Suncare Traders Limited,BSE,SCTL.BO,
Sequent Scientific Limited,NSI,SEQUENT.NS,
Scan Steels Limited,BSE,SCANSTL.BO,-28.46
Maharashtra Scooters Ltd.,BSE,MAHSCOOTER.BO,-29.3
THOMAS SCOTT (INDIA) LIMITED,BSE,THOMASCOTT.BO,
Skypak Service Specialists Ltd.,BSE,SKYSS.BO,
Ser Industries Ltd,BSE,SERIND.BO,
Maharashtra Seamless Limited,NSI,MAHSEAMLES.NS,-48.58
PRIME SECURITIES LTD.,BSE,PRIMESECU.BO,-39.28
Inventure Growth & Securities Limited,NSI,INVENTURE.NS,-9.25
Vintage Securities Ltd.,BSE,VINTAGES.BO,
SENTHIL INFOTEK LTD,BSE,SENINFO.BO,
SGN Telecoms Ltd.,BSE,SGNTE.BO,
Shyam Telecom Limited,NSI,SHYAMTEL.NS,
Shoppers Stop Limited,BSE,SHOPERSTOP.BO,-30.74
Sharp India Ltd.,BSE,SHARP.BO,-5.99
Shoppers Stop Limited,NSI,SHOPERSTOP.NS,-26.5
Shree Precoated Steels Limited,BSE,SPSL.BO,3.33
SHIVA TEXYARN LTD.,BSE,SHIVTEX.BO,11.07
SHYAMKAMAL INVESTMENTS LTD.,BSE,SHYMINV.BO,
Shreyas Intermediates Limited,BSE,SHREYASI.BO,8.43
LIBERTY SHOES LTD.,BSE,LIBERTSHOE.BO,-34.49
SHARAT INDUSTRIES LTD.,BSE,SHINDL.BO,
Shardul Securities Ltd.,BSE,SHARDUL.BO,-16.18
Shivam Autotech Limited,NSI,SHIVAMAUTO.NS,-39.28
SHARP INVESTMENTS LTD,BSE,SHARPINV.BO,
Liberty Shoes Limited,NSI,LIBERTSHOE.NS,-34.0
Shree Renuka Sugars Limited,NSI,RENUKA.NS,-45.21
SHESHADRI INDUSTRIES LIMITED,BSE,SHESHAINDS.BO,
Shristi Infrastructure Development Corporation Ltd.,BSE,SHRISTI.BO,-7.86
SHREYANS INDUSTRIES LTD.,BSE,SHREYANIND.BO,-21.77
SHIKHAR CONSULTANTS LTD.,BSE,SHIKHAR.BO,
SHREE METALLOYS LTD.,BSE,SHREMETAL.BO,
SHIVA SUITINGS LTD.,BSE,SHVSUIT.BO,
Shilp Gravures Limited,BSE,SHILGRAVQ.BO,-18.91
SHEMAROO ENTERTAINMENT LIMITED,BSE,SHEMAROO.BO,
SHABA CHEMICALS LTD.,BSE,SHABCHM.BO,
SHIVAM AUTOTECH LTD.,BSE,SHIVAMAUTO.BO,-37.86
SHYAM TELECOM LTD.,BSE,SHYAMTEL.BO,
SHAMROCK INDUSTRIAL CO.LTD.,BSE,SHAMROIN.BO,
Strides Shasun Limited,NSI,STAR.NS,-15.32
Shreyans Industries Limited,NSI,SHREYANIND.NS,-26.26
SHILPA MEDICARE LTD.,BSE,SHILPAMED.BO,-39.95
SHELTER INFRA PROJECTS LTD.,BSE,SIPL.BO,-3.4
SHRIRAM TRANSPORT FINANCE CO.L,BSE,SRTRANSFIN.BO,-26.15
Shree Pacetronix Ltd,BSE,SHREEPAC.BO,
Shilchar Technologies Limited,BSE,SHILCTECH.BO,7.24
SIP Industries Ltd.,BSE,SIPIND.BO,
SIMPLEX INFRASTRUCTURES LTD.,BSE,SIMPLEXINF.BO,-19.85
SILVERLINE TECHNOLOGIES LTD.,BSE,SILVERLINE.BO,
Sika Interplant Systems Ltd.,BSE,SIKA.BO,-3.6
Siemens Limited,BSE,SIEMENS.BO,-9.19
Simmonds-Marshall Ltd,BSE,SIMMOND.BO,-40.45
Sinclairs Hotels Limited,BSE,SINCLAIR.BO,0.76
Simbhaoli Sugars Limited,NSI,SIMBHALS.NS,
SIL INVESTMENTS LTD.,BSE,SILINV.BO,-24.31
Siyaram Silk Mills Limited,NSI,SIYSIL.NS,-36.22
SUPERIOR INDUSTRIAL ENTERPRISE,BSE,SIEL.BO,
STANDARD INDUSTRIES LTD.,BSE,SIL.BO,-36.55
SILVERPOINT INFRATECH LTD,BSE,SILINFRA.BO,
Simbhaoli Sugars Limited,BSE,SIMBHALS.BO,
Sicagen India Limited,BSE,SICAGEN.BO,-9.69
SINNER ENERGY INDIA LIMITED,BSE,SIENERGY.BO,
SIMPLEX CASTINGS LTD.,BSE,SIMPLEXCAS.BO,-9.91
Simplex Mills Company Limited,BSE,SIMPLXMIL.BO,
Singer India Ltd.,BSE,SINGER.BO,-18.4
SIYARAM SILK MILLS LTD.,BSE,SIYSIL.BO,-35.86
SIL Investments Ltd.,NSI,SILINV.NS,-20.12
